source_type,source_name,source_url,source_date,company,contact_name,contact_email,contact_phone,building_name,address,city,state,property_type,available_spaces_count,suite,size_sf,rent,availability_notes,image_url,pdf_url,confidence,needs_review,extracted_at
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/century-plaza-ii,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Century Plaza II,2957 Clairmont Road,Atlanta,GA,Office,7,Suite 150,3698,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/1434639739.bb21197823bd5b136d8773edd7cb8c56.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/Century-Plaza-II-Suite-150-3698-RSF_2025-11-12-203756_ovar.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/century-plaza-ii,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Century Plaza II,2957 Clairmont Road,Atlanta,GA,Office,7,Suite 175/190,9020,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/1434639739.bb21197823bd5b136d8773edd7cb8c56.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/Century-Plaza-II-Suites-175-190-9020-RSF_2025-11-12-203822_heeq.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/century-plaza-ii,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Century Plaza II,2957 Clairmont Road,Atlanta,GA,Office,7,Suite 200,19339,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/1434639739.bb21197823bd5b136d8773edd7cb8c56.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/Century-Plaza-II-2nd-floor-19339-RSF_2025-11-12-203903_rtix.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/century-plaza-ii,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Century Plaza II,2957 Clairmont Road,Atlanta,GA,Office,7,Suite 300,22049,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/1434639739.bb21197823bd5b136d8773edd7cb8c56.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/Century-Plaza-II-3rd-floor-22049-RSF_2025-11-12-203943_wlut.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/century-plaza-ii,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Century Plaza II,2957 Clairmont Road,Atlanta,GA,Office,7,Suite 400,22486,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/1434639739.bb21197823bd5b136d8773edd7cb8c56.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/Century-Plaza-II-4th-floor-22486-RSF_2025-11-12-204019_qtet.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/century-plaza-ii,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Century Plaza II,2957 Clairmont Road,Atlanta,GA,Office,7,Suite 500,22384,,Available now Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/1434639739.bb21197823bd5b136d8773edd7cb8c56.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/Century-Plaza-II-5th-floor-22384-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 101,4619,,"Available now Virtual tour visible: https://view.ricoh360.com/c2061e80-6fb2-4455-bbd0-8f16d4e40d83 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-101-4619-RSF_2025-11-12-195446_yaao.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 325,3667,,"Available now Virtual tour visible: https://view.ricoh360.com/0c0327c6-48ff-40b1-a6cf-7275d00ae881 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-325-3667-RSF_2025-11-12-195547_pefp.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 400,4098,,"Available now Virtual tour visible: https://view.ricoh360.com/1ebca064-8a31-4fa3-a39f-3d6990a06c77 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-400-4098-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 410,2484,,"Available now Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-410-2484-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Spec Suite,22,Suite 425,3075,,"Available now Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-425-3075-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 465,2704,,"Available now Virtual tour visible: https://view.ricoh360.com/6e53e10f-f093-4968-a38c-c82af4e93a2d Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-465-2704-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 470,3599,,"Available now Virtual tour visible: https://view.ricoh360.com/044c8f3f-fef3-46e3-aece-02ab9401bd2f Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-470-3599-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 475,2980,,"Available now Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-475-2980-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 500,25470,,"Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-5th-floor-26386-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 600,18645,,"Available now Virtual tour visible: https://view.ricoh360.com/c0cf53f0-22bc-492b-a4b3-3f6a37af9609 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-600-21925-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 650,3280,,"Available now Virtual tour visible: https://view.ricohtours.com/b4021fa6-07ca-4042-813a-9bf162c93d94 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-650-3280-RSF_2025-11-12-200055_raex.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 700,6021,,"Available now Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-700-6021-RSF_2025-11-12-200333_qjte.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 720,5819,,"Available now Virtual tour visible: https://view.ricoh360.com/064cbb20-3eba-4434-bc04-52880a040218 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-720-5819-RSF_2025-11-12-200403_lrai.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 750,4742,,"Available now Virtual tour visible: https://view.ricoh360.com/00ea96ec-0cf5-46d4-b84d-ee3b9071a71e Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-750-4742-RSF_2025-11-12-200425_kzyg.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 800,9000,,"Available now Virtual tour visible: https://view.ricoh360.com/41043b4b-1b52-469f-97b1-dc8a4aea0c8f Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-800-9000-RSF_2025-11-12-201001_bbpr.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 850,5916,,"Available now Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-850-5916-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 960,6143,,"Available now Virtual tour visible: https://view.ricoh360.com/ff278607-6bd7-4b49-8715-c0abec8735eb Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-960-985-9634-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 985,3491,,"Available now Virtual tour visible: https://view.ricoh360.com/5a93f0c7-ce76-46c2-9666-f6cc3272b292 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-985-3491-RSF_2025-11-18-215037_zwur.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 1120,969,,"Available now Virtual tour visible: https://view.ricoh360.com/5d5aaf22-0b8c-425f-8bd8-86103a047c5b Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-1120-969-RSF_2025-11-12-201115_ewuo.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 1130,3055,,"Available now Virtual tour visible: https://view.ricoh360.com/826ca8df-44fc-47a8-bd7c-6c6d19e0bda1 Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-1130-3055-RSF-test-fit_2025-11-12-201152_brvf.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 1160,6723,,"Available now Virtual tour visible: https://view.ricoh360.com/5627c573-7b44-4fea-bf3f-d6cfa372de0a Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-1160-6723-RSF_2025-11-12-201214_xcqt.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
landlord_website,Highwoods Atlanta market page,https://www.highwoods.com/find-your-space/detail/monarch-plaza,,Highwoods Properties,John Grimsley,John.Grimsley@highwoods.com,404-443-1875,Monarch Plaza,"3414 Peachtree Road Northeast, Buckhead",Atlanta,GA,Office,22,Suite 1200,14297,,"Available now Detail page description: Introducing Monarch Plaza, a premier office building located at 3414 Peachtree Rd NE in Buckhead, Atlanta. With 368,300 square feet of Class A office space featuring resort-quality amenities, Monarch Plaza is the perfect place for industry-leading companies looking for a prime address with quality space. Market source: https://www.highwoods.com/meet-highwoods/our-markets/atlanta. 19 Atlanta properties visible on source page. 103 available spaces visible at market level.",https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/images/properties/_propertyHero/MP-Exterior-Picture.jpg,https://s3.us-east-1.amazonaws.com/assets-v2.highwoods.com/content-refresh/pdf/MP-Suite-1200-14297-RSF.pdf,0.98,TRUE,2026-05-05T15:55:30.806Z
